"//table[@name=""conditions""]/column[@name=""id""][text()=1]/../column[@name=""strName""]",Ace of Hearts,红心a
"//table[@name=""conditions""]/column[@name=""id""][text()=1]/../column[@name=""strDesc""]",Ace of hearts has been used.,红心a已被使用。
"//table[@name=""conditions""]/column[@name=""id""][text()=2]/../column[@name=""strName""]",Ace of Diamonds,方块A
"//table[@name=""conditions""]/column[@name=""id""][text()=2]/../column[@name=""strDesc""]",Ace of diamonds has been used.,方块a已被使用。
"//table[@name=""conditions""]/column[@name=""id""][text()=3]/../column[@name=""strName""]",Ace of Clubs,梅花A
"//table[@name=""conditions""]/column[@name=""id""][text()=3]/../column[@name=""strDesc""]",Ace of clubs has been used.,梅花a已被使用。
"//table[@name=""conditions""]/column[@name=""id""][text()=4]/../column[@name=""strName""]",Ace of Spades,黑桃A
"//table[@name=""conditions""]/column[@name=""id""][text()=4]/../column[@name=""strDesc""]",Ace of spades has been used.,黑桃a已被使用。
"//table[@name=""conditions""]/column[@name=""id""][text()=5]/../column[@name=""strName""]",Two of Hearts,红心二
"//table[@name=""conditions""]/column[@name=""id""][text()=5]/../column[@name=""strDesc""]",Two of hearts has been used.,已经用了两颗红心。
"//table[@name=""conditions""]/column[@name=""id""][text()=6]/../column[@name=""strName""]",Two of Diamonds,两颗钻石
"//table[@name=""conditions""]/column[@name=""id""][text()=6]/../column[@name=""strDesc""]",Two of diamonds has been used.,已经使用了两颗钻石。
"//table[@name=""conditions""]/column[@name=""id""][text()=7]/../column[@name=""strName""]",Two of Clubs,两个俱乐部
"//table[@name=""conditions""]/column[@name=""id""][text()=7]/../column[@name=""strDesc""]",Two of clubs has been used.,已经使用了两个球杆。
"//table[@name=""conditions""]/column[@name=""id""][text()=8]/../column[@name=""strName""]",Two of Spades,黑桃二
"//table[@name=""conditions""]/column[@name=""id""][text()=8]/../column[@name=""strDesc""]",Two of spades has been used.,已经用了两把黑桃。
"//table[@name=""conditions""]/column[@name=""id""][text()=9]/../column[@name=""strName""]",Three of Hearts,红心三
"//table[@name=""conditions""]/column[@name=""id""][text()=9]/../column[@name=""strDesc""]",Three of hearts has been used.,红心三已经用过了。
"//table[@name=""conditions""]/column[@name=""id""][text()=10]/../column[@name=""strName""]",Three of Diamonds,方块三
"//table[@name=""conditions""]/column[@name=""id""][text()=10]/../column[@name=""strDesc""]",Three of diamonds has been used.,已经使用了三颗钻石。
"//table[@name=""conditions""]/column[@name=""id""][text()=11]/../column[@name=""strName""]",Three of Clubs,梅花三
"//table[@name=""conditions""]/column[@name=""id""][text()=11]/../column[@name=""strDesc""]",Three of clubs has been used.,已经使用了三个球杆。
"//table[@name=""conditions""]/column[@name=""id""][text()=12]/../column[@name=""strName""]",Three of Spades,黑桃三
"//table[@name=""conditions""]/column[@name=""id""][text()=12]/../column[@name=""strDesc""]",Three of spades has been used.,已经用了黑桃三。
"//table[@name=""conditions""]/column[@name=""id""][text()=13]/../column[@name=""strName""]",Four of Hearts,红心四
"//table[@name=""conditions""]/column[@name=""id""][text()=13]/../column[@name=""strDesc""]",Four of hearts has been used.,红心四已经用过了。
"//table[@name=""conditions""]/column[@name=""id""][text()=14]/../column[@name=""strName""]",Four of Diamonds,方块四
"//table[@name=""conditions""]/column[@name=""id""][text()=14]/../column[@name=""strDesc""]",Four of diamonds has been used.,已经使用了四颗钻石。
"//table[@name=""conditions""]/column[@name=""id""][text()=15]/../column[@name=""strName""]",Four of Clubs,梅花四
"//table[@name=""conditions""]/column[@name=""id""][text()=15]/../column[@name=""strDesc""]",Four of clubs has been used.,已经使用了四个球杆。
"//table[@name=""conditions""]/column[@name=""id""][text()=16]/../column[@name=""strName""]",Four of Spades,黑桃四
"//table[@name=""conditions""]/column[@name=""id""][text()=16]/../column[@name=""strDesc""]",Four of spades has been used.,已经用了黑桃四。
"//table[@name=""conditions""]/column[@name=""id""][text()=17]/../column[@name=""strName""]",Five of Hearts,红心五
"//table[@name=""conditions""]/column[@name=""id""][text()=17]/../column[@name=""strDesc""]",Five of hearts has been used.,红心五已经用过了。
"//table[@name=""conditions""]/column[@name=""id""][text()=18]/../column[@name=""strName""]",Five of Diamonds,方块五
"//table[@name=""conditions""]/column[@name=""id""][text()=18]/../column[@name=""strDesc""]",Five of diamonds has been used.,已经使用了五颗钻石。
"//table[@name=""conditions""]/column[@name=""id""][text()=19]/../column[@name=""strName""]",Five of Clubs,梅花五
"//table[@name=""conditions""]/column[@name=""id""][text()=19]/../column[@name=""strDesc""]",Five of clubs has been used.,已经使用了五个球杆。
"//table[@name=""conditions""]/column[@name=""id""][text()=20]/../column[@name=""strName""]",Five of Spades,黑桃五
"//table[@name=""conditions""]/column[@name=""id""][text()=20]/../column[@name=""strDesc""]",Five of spades has been used.,已经用了黑桃五。
"//table[@name=""conditions""]/column[@name=""id""][text()=21]/../column[@name=""strName""]",Six of Hearts,红心六
"//table[@name=""conditions""]/column[@name=""id""][text()=21]/../column[@name=""strDesc""]",Six of hearts has been used.,红心六已经用过了。
"//table[@name=""conditions""]/column[@name=""id""][text()=22]/../column[@name=""strName""]",Six of Diamonds,方块六
"//table[@name=""conditions""]/column[@name=""id""][text()=22]/../column[@name=""strDesc""]",Six of diamonds has been used.,已经使用了六颗钻石。
"//table[@name=""conditions""]/column[@name=""id""][text()=23]/../column[@name=""strName""]",Six of Clubs,梅花六
"//table[@name=""conditions""]/column[@name=""id""][text()=23]/../column[@name=""strDesc""]",Six of clubs has been used.,已经使用了六个球杆。
"//table[@name=""conditions""]/column[@name=""id""][text()=24]/../column[@name=""strName""]",Six of Spades,黑桃六
"//table[@name=""conditions""]/column[@name=""id""][text()=24]/../column[@name=""strDesc""]",Six of spades has been used.,已经用了黑桃六。
"//table[@name=""conditions""]/column[@name=""id""][text()=25]/../column[@name=""strName""]",Seven of Hearts,红心七
"//table[@name=""conditions""]/column[@name=""id""][text()=25]/../column[@name=""strDesc""]",Seven of hearts has been used.,红心七已经用过了。
"//table[@name=""conditions""]/column[@name=""id""][text()=26]/../column[@name=""strName""]",Seven of Diamonds,方块七
"//table[@name=""conditions""]/column[@name=""id""][text()=26]/../column[@name=""strDesc""]",Seven of diamonds has been used.,已经使用了七颗钻石。
"//table[@name=""conditions""]/column[@name=""id""][text()=27]/../column[@name=""strName""]",Seven of Clubs,梅花七
"//table[@name=""conditions""]/column[@name=""id""][text()=27]/../column[@name=""strDesc""]",Seven of clubs has been used.,已经使用了七个球杆。
"//table[@name=""conditions""]/column[@name=""id""][text()=28]/../column[@name=""strName""]",Seven of Spades,黑桃七
"//table[@name=""conditions""]/column[@name=""id""][text()=28]/../column[@name=""strDesc""]",Seven of spades has been used.,黑桃七已经被使用了。
"//table[@name=""conditions""]/column[@name=""id""][text()=29]/../column[@name=""strName""]",Eight of Hearts,红心八
"//table[@name=""conditions""]/column[@name=""id""][text()=29]/../column[@name=""strDesc""]",Eight of hearts has been used.,红心八已经用过了。
"//table[@name=""conditions""]/column[@name=""id""][text()=30]/../column[@name=""strName""]",Eight of Diamonds,方块八
"//table[@name=""conditions""]/column[@name=""id""][text()=30]/../column[@name=""strDesc""]",Eight of diamonds has been used.,已经使用了八颗钻石。
"//table[@name=""conditions""]/column[@name=""id""][text()=31]/../column[@name=""strName""]",Eight of Clubs,梅花八
"//table[@name=""conditions""]/column[@name=""id""][text()=31]/../column[@name=""strDesc""]",Eight of clubs has been used.,已经使用了八个球杆。
"//table[@name=""conditions""]/column[@name=""id""][text()=32]/../column[@name=""strName""]",Eight of Spades,黑桃八
"//table[@name=""conditions""]/column[@name=""id""][text()=32]/../column[@name=""strDesc""]",Eight of spades has been used.,黑桃八已经被使用了。
"//table[@name=""conditions""]/column[@name=""id""][text()=33]/../column[@name=""strName""]",Nine of Hearts,红心九
"//table[@name=""conditions""]/column[@name=""id""][text()=33]/../column[@name=""strDesc""]",Nine of hearts has been used.,红心九已经用过了。
"//table[@name=""conditions""]/column[@name=""id""][text()=34]/../column[@name=""strName""]",Nine of Diamonds,方块九
"//table[@name=""conditions""]/column[@name=""id""][text()=34]/../column[@name=""strDesc""]",Nine of diamonds has been used.,已经使用了九颗钻石。
"//table[@name=""conditions""]/column[@name=""id""][text()=35]/../column[@name=""strName""]",Nine of Clubs,梅花九
"//table[@name=""conditions""]/column[@name=""id""][text()=35]/../column[@name=""strDesc""]",Nine of clubs has been used.,已经使用了九个球杆。
"//table[@name=""conditions""]/column[@name=""id""][text()=36]/../column[@name=""strName""]",Nine of Spades,黑桃九
"//table[@name=""conditions""]/column[@name=""id""][text()=36]/../column[@name=""strDesc""]",Nine of spades has been used.,黑桃九已经用过了。
"//table[@name=""conditions""]/column[@name=""id""][text()=37]/../column[@name=""strName""]",Ten of Hearts,红心十
"//table[@name=""conditions""]/column[@name=""id""][text()=37]/../column[@name=""strDesc""]",Ten of hearts has been used.,红心十已经用过了。
"//table[@name=""conditions""]/column[@name=""id""][text()=38]/../column[@name=""strName""]",Ten of Diamonds,钻石十
"//table[@name=""conditions""]/column[@name=""id""][text()=38]/../column[@name=""strDesc""]",Ten of diamonds has been used.,已经用了十颗钻石。
"//table[@name=""conditions""]/column[@name=""id""][text()=39]/../column[@name=""strName""]",Ten of Clubs,梅花十
"//table[@name=""conditions""]/column[@name=""id""][text()=39]/../column[@name=""strDesc""]",Ten of clubs has been used.,已经使用了十个球杆。
"//table[@name=""conditions""]/column[@name=""id""][text()=40]/../column[@name=""strName""]",Ten of Spades,黑桃十
"//table[@name=""conditions""]/column[@name=""id""][text()=40]/../column[@name=""strDesc""]",Ten of spades has been used.,已经用了黑桃十。
"//table[@name=""conditions""]/column[@name=""id""][text()=41]/../column[@name=""strName""]",Jack of Hearts,红心杰克
"//table[@name=""conditions""]/column[@name=""id""][text()=41]/../column[@name=""strDesc""]",Jack of hearts has been used.,红桃杰克已经被使用了。
"//table[@name=""conditions""]/column[@name=""id""][text()=42]/../column[@name=""strName""]",Jack of Diamonds,方块杰克
"//table[@name=""conditions""]/column[@name=""id""][text()=42]/../column[@name=""strDesc""]",Jack of diamonds has been used.,方块杰克已经被使用了。
"//table[@name=""conditions""]/column[@name=""id""][text()=43]/../column[@name=""strName""]",Jack of Clubs,梅花杰克
"//table[@name=""conditions""]/column[@name=""id""][text()=43]/../column[@name=""strDesc""]",Jack of clubs has been used.,梅花杰克已经被使用了。
"//table[@name=""conditions""]/column[@name=""id""][text()=44]/../column[@name=""strName""]",Jack of Spades,黑桃杰克
"//table[@name=""conditions""]/column[@name=""id""][text()=44]/../column[@name=""strDesc""]",Jack of spades has been used.,黑桃杰克已经被使用了。
"//table[@name=""conditions""]/column[@name=""id""][text()=45]/../column[@name=""strName""]",Queen of Hearts,红心皇后
"//table[@name=""conditions""]/column[@name=""id""][text()=45]/../column[@name=""strDesc""]",Queen of hearts has been used.,红心皇后已经被使用了。
"//table[@name=""conditions""]/column[@name=""id""][text()=46]/../column[@name=""strName""]",Queen of Diamonds,钻石皇后
"//table[@name=""conditions""]/column[@name=""id""][text()=46]/../column[@name=""strDesc""]",Queen of diamonds has been used.,方块皇后已经用过了。
"//table[@name=""conditions""]/column[@name=""id""][text()=47]/../column[@name=""strName""]",Queen of Clubs,梅花皇后
"//table[@name=""conditions""]/column[@name=""id""][text()=47]/../column[@name=""strDesc""]",Queen of clubs has been used.,梅花皇后已经被使用了。
"//table[@name=""conditions""]/column[@name=""id""][text()=48]/../column[@name=""strName""]",Queen of Spades,黑桃皇后
"//table[@name=""conditions""]/column[@name=""id""][text()=48]/../column[@name=""strDesc""]",Queen of spades has been used.,黑桃皇后已经被使用了。
"//table[@name=""conditions""]/column[@name=""id""][text()=49]/../column[@name=""strName""]",King of Hearts,红心王
"//table[@name=""conditions""]/column[@name=""id""][text()=49]/../column[@name=""strDesc""]",King of hearts has been used.,红心王已经被使用了。
"//table[@name=""conditions""]/column[@name=""id""][text()=50]/../column[@name=""strName""]",King of Diamonds,钻石之王
"//table[@name=""conditions""]/column[@name=""id""][text()=50]/../column[@name=""strDesc""]",King of diamonds has been used.,方块之王已经用过了。
"//table[@name=""conditions""]/column[@name=""id""][text()=51]/../column[@name=""strName""]",King of Clubs,梅花之王
"//table[@name=""conditions""]/column[@name=""id""][text()=51]/../column[@name=""strDesc""]",King of clubs has been used.,梅花王已被使用。
"//table[@name=""conditions""]/column[@name=""id""][text()=52]/../column[@name=""strName""]",King of Spades,黑桃之王
"//table[@name=""conditions""]/column[@name=""id""][text()=52]/../column[@name=""strDesc""]",King of spades has been used.,黑桃王已经被使用了。
"//table[@name=""encounters""]/column[@name=""id""][text()=1]/../column[@name=""strName""]",First card,第一张卡
"//table[@name=""encounters""]/column[@name=""id""][text()=1]/../column[@name=""strDesc""]",You are dealt your first card.,你拿到了第一张牌。
"//table[@name=""encounters""]/column[@name=""id""][text()=2]/../column[@name=""strName""]",Ace,王牌
"//table[@name=""encounters""]/column[@name=""id""][text()=2]/../column[@name=""strDesc""]",Ace of hearts.,红心a。
"//table[@name=""encounters""]/column[@name=""id""][text()=3]/../column[@name=""strName""]",Two,二
"//table[@name=""encounters""]/column[@name=""id""][text()=3]/../column[@name=""strDesc""]",Two of hearts.,红心两颗。
"//table[@name=""encounters""]/column[@name=""id""][text()=4]/../column[@name=""strName""]",Three,三
"//table[@name=""encounters""]/column[@name=""id""][text()=4]/../column[@name=""strDesc""]",Three of hearts.,红心三。
"//table[@name=""encounters""]/column[@name=""id""][text()=5]/../column[@name=""strName""]",Four,四
"//table[@name=""encounters""]/column[@name=""id""][text()=5]/../column[@name=""strDesc""]",Four of hearts.,红心四。
"//table[@name=""encounters""]/column[@name=""id""][text()=6]/../column[@name=""strName""]",Five,五
"//table[@name=""encounters""]/column[@name=""id""][text()=6]/../column[@name=""strDesc""]",Five of hearts.,红心五。
"//table[@name=""encounters""]/column[@name=""id""][text()=7]/../column[@name=""strName""]",Six,六
"//table[@name=""encounters""]/column[@name=""id""][text()=7]/../column[@name=""strDesc""]",Six of hearts.,红心六。
"//table[@name=""encounters""]/column[@name=""id""][text()=8]/../column[@name=""strName""]",Seven,七
"//table[@name=""encounters""]/column[@name=""id""][text()=8]/../column[@name=""strDesc""]",Seven of hearts.,红心七。
"//table[@name=""encounters""]/column[@name=""id""][text()=9]/../column[@name=""strName""]",Eight,八
"//table[@name=""encounters""]/column[@name=""id""][text()=9]/../column[@name=""strDesc""]",Eight of hearts.,红心八。
"//table[@name=""encounters""]/column[@name=""id""][text()=10]/../column[@name=""strName""]",Nine,九
"//table[@name=""encounters""]/column[@name=""id""][text()=10]/../column[@name=""strDesc""]",Nine of hearts.,红心九。
"//table[@name=""encounters""]/column[@name=""id""][text()=11]/../column[@name=""strName""]",Ten,十
"//table[@name=""encounters""]/column[@name=""id""][text()=11]/../column[@name=""strDesc""]",Ten of hearts.,红心十。
"//table[@name=""encounters""]/column[@name=""id""][text()=12]/../column[@name=""strName""]",Jack,杰克
"//table[@name=""encounters""]/column[@name=""id""][text()=12]/../column[@name=""strDesc""]",Jack of hearts.,红心杰克。
"//table[@name=""encounters""]/column[@name=""id""][text()=13]/../column[@name=""strName""]",Queen,女王
"//table[@name=""encounters""]/column[@name=""id""][text()=13]/../column[@name=""strDesc""]",Queen of hearts.,红心皇后。
"//table[@name=""encounters""]/column[@name=""id""][text()=14]/../column[@name=""strName""]",King,国王
"//table[@name=""encounters""]/column[@name=""id""][text()=14]/../column[@name=""strDesc""]",King of hearts.,红心王。
"//table[@name=""encounters""]/column[@name=""id""][text()=15]/../column[@name=""strName""]",Two,二
"//table[@name=""encounters""]/column[@name=""id""][text()=15]/../column[@name=""strDesc""]","Your second card is two of hearts.
			
You have an Ace and a two in your hand.",你的第二张牌是红心二。你手里有一张a和一张2。
"//table[@name=""encounters""]/column[@name=""id""][text()=16]/../column[@name=""strName""]",Three,三
"//table[@name=""encounters""]/column[@name=""id""][text()=16]/../column[@name=""strDesc""]","Your second card is three of hearts.
			
You have an Ace and a three in your hand.",你的第二张牌是红心三。你手里有一张a和一张3。
"//table[@name=""encounters""]/column[@name=""id""][text()=17]/../column[@name=""strName""]",Four,四
"//table[@name=""encounters""]/column[@name=""id""][text()=17]/../column[@name=""strDesc""]","Your second card is four of hearts.
			
You have an Ace and a four in your hand.",你的第二张牌是红心四。你手里有一张a和一张4。
"//table[@name=""encounters""]/column[@name=""id""][text()=18]/../column[@name=""strName""]",Five,五
"//table[@name=""encounters""]/column[@name=""id""][text()=18]/../column[@name=""strDesc""]","Your second card is five of hearts.
			
You have an Ace and a five in your hand.",你的第二张牌是红心五。你手里有一张a和一张5。
"//table[@name=""encounters""]/column[@name=""id""][text()=19]/../column[@name=""strName""]",Six,六
"//table[@name=""encounters""]/column[@name=""id""][text()=19]/../column[@name=""strDesc""]","Your second card is six of hearts.
			
You have an Ace and a six in your hand.",你的第二张牌是红心六。你手里有一张a和一张6。
"//table[@name=""encounters""]/column[@name=""id""][text()=20]/../column[@name=""strName""]",Seven,七
"//table[@name=""encounters""]/column[@name=""id""][text()=20]/../column[@name=""strDesc""]","Your second card is seven of hearts.
			
You have an Ace and a seven in your hand.",你的第二张牌是红心7。你手里有一张a和一张2。
"//table[@name=""encounters""]/column[@name=""id""][text()=21]/../column[@name=""strName""]",Eight,八
"//table[@name=""encounters""]/column[@name=""id""][text()=21]/../column[@name=""strDesc""]","Your second card is eight of hearts.
			
You have an Ace and an eight in your hand.",你的第二张牌是红心8。你的第二张牌是红心8。你手里有一张a和一张8。
"//table[@name=""encounters""]/column[@name=""id""][text()=22]/../column[@name=""strName""]",Nine,九
"//table[@name=""encounters""]/column[@name=""id""][text()=22]/../column[@name=""strDesc""]","Your second card is nine of hearts.
			
You have an Ace and a nine in your hand.",你的第二张牌是红心九。你手里有一张a和一张9。
"//table[@name=""encounters""]/column[@name=""id""][text()=23]/../column[@name=""strName""]",Ten,十
"//table[@name=""encounters""]/column[@name=""id""][text()=23]/../column[@name=""strDesc""]","Your second card is ten of hearts.
			
You have an Ace and a ten in your hand.",你的第二张牌是红心十。你手里有一张a和一张10。
